datetime,action,side,volume,price,layer,pnl
2025-07-11 12:00:00+00:00,fill,sell,0.01,3353.95,4.0,
2025-07-11 12:00:00+00:00,fill,sell,0.01,3355.95,5.0,
2025-07-11 13:00:00+00:00,take_profit,sell,0.01,3349.95,,2.0
2025-07-11 13:00:00+00:00,take_profit,sell,0.01,3351.95,,2.0
2025-07-11 13:00:00+00:00,take_profit,sell,0.01,3353.95,,2.0
2025-07-14 13:00:00+00:00,take_profit,sell,0.01,3347.95,,2.0
2025-07-14 14:00:00+00:00,take_profit,sell,0.01,3341.27,,2.0
2025-07-14 14:00:00+00:00,take_profit,sell,0.01,3345.95,,2.0
2025-07-14 14:00:00+00:00,fill,buy,0.01,3350.49,1.0,
2025-07-14 14:00:00+00:00,fill,buy,0.01,3348.49,2.0,
2025-07-14 14:00:00+00:00,fill,buy,0.01,3346.49,3.0,
2025-07-14 14:00:00+00:00,fill,buy,0.01,3344.49,4.0,
2025-07-14 14:00:00+00:00,fill,buy,0.01,3342.49,5.0,
2025-07-14 15:00:00+00:00,take_profit,buy,0.01,3348.49,,2.0
2025-07-14 15:00:00+00:00,take_profit,buy,0.01,3346.49,,2.0
2025-07-14 15:00:00+00:00,take_profit,buy,0.01,3344.49,,2.0
2025-07-14 17:00:00+00:00,take_profit,buy,0.01,3350.49,,2.0
2025-07-14 17:00:00+00:00,fill,sell,0.01,3350.91,1.0,
2025-07-14 18:00:00+00:00,take_profit,sell,0.01,3348.91,,2.0
2025-07-14 20:00:00+00:00,fill,buy,0.01,3341.98,1.0,
2025-07-14 22:00:00+00:00,take_profit,buy,0.01,3343.98,,2.0
2025-07-15 03:00:00+00:00,take_profit,buy,0.01,3352.49,,2.0
2025-07-15 03:00:00+00:00,fill,sell,0.01,3352.91,2.0,
2025-07-15 03:00:00+00:00,fill,sell,0.01,3354.91,3.0,
2025-07-15 03:00:00+00:00,fill,sell,0.01,3356.91,4.0,
2025-07-15 04:00:00+00:00,fill,sell,0.01,3358.91,5.0,
2025-07-15 08:00:00+00:00,take_profit,sell,0.01,3356.91,,2.0
2025-07-15 11:00:00+00:00,take_profit,sell,0.01,3354.91,,2.0
2025-07-15 12:00:00+00:00,take_profit,sell,0.01,3350.91,,2.0
2025-07-15 12:00:00+00:00,take_profit,sell,0.01,3352.91,,2.0
2025-07-15 12:00:00+00:00,fill,buy,0.01,3352.17,1.0,
2025-07-15 13:00:00+00:00,take_profit,sell,0.01,3337.27,,2.0
2025-07-15 13:00:00+00:00,take_profit,sell,0.01,3339.27,,2.0
2025-07-15 13:00:00+00:00,fill,buy,0.01,3339.98,2.0,
2025-07-15 13:00:00+00:00,fill,buy,0.01,3337.98,3.0,
2025-07-15 13:00:00+00:00,fill,buy,0.01,3335.98,4.0,
2025-07-15 14:00:00+00:00,take_profit,buy,0.01,3341.98,,2.0
2025-07-15 14:00:00+00:00,take_profit,buy,0.01,3339.98,,2.0
2025-07-15 14:00:00+00:00,take_profit,buy,0.01,3337.98,,2.0
2025-07-15 15:00:00+00:00,fill,buy,0.01,3333.98,5.0,
2025-07-15 15:00:00+00:00,fill,buy,0.01,3345.14,1.0,
2025-07-15 15:00:00+00:00,fill,buy,0.01,3343.14,2.0,
2025-07-15 15:00:00+00:00,fill,buy,0.01,3341.14,3.0,
2025-07-15 15:00:00+00:00,fill,buy,0.01,3339.14,4.0,
2025-07-15 16:00:00+00:00,take_profit,sell,0.01,3322.93,,2.0
2025-07-16 04:00:00+00:00,take_profit,buy,0.01,3335.98,,2.0
2025-07-16 06:00:00+00:00,take_profit,buy,0.01,3341.14,,2.0
2025-07-16 07:00:00+00:00,fill,buy,0.01,3336.43,1.0,
2025-07-16 08:00:00+00:00,take_profit,buy,0.01,3338.43,,2.0
2025-07-16 10:00:00+00:00,fill,buy,0.01,3334.43,2.0,
2025-07-16 11:00:00+00:00,take_profit,buy,0.01,3336.43,,2.0
2025-07-16 12:00:00+00:00,fill,buy,0.01,3332.43,3.0,
2025-07-16 13:00:00+00:00,take_profit,buy,0.01,3334.43,,2.0
2025-07-16 13:00:00+00:00,fill,buy,0.01,3330.43,4.0,
2025-07-16 13:00:00+00:00,fill,buy,0.01,3328.43,5.0,
2025-07-16 14:00:00+00:00,take_profit,buy,0.01,3332.43,,2.0
2025-07-16 14:00:00+00:00,take_profit,buy,0.01,3330.43,,2.0
2025-07-16 15:00:00+00:00,take_profit,buy,0.01,3354.17,,2.0
2025-07-16 15:00:00+00:00,take_profit,buy,0.01,3347.14,,2.0
2025-07-16 15:00:00+00:00,take_profit,buy,0.01,3345.14,,2.0
2025-07-16 15:00:00+00:00,take_profit,buy,0.01,3343.14,,2.0
2025-07-16 15:00:00+00:00,fill,sell,0.01,3353.64,1.0,
2025-07-16 15:00:00+00:00,fill,sell,0.01,3355.64,2.0,
2025-07-16 15:00:00+00:00,fill,sell,0.01,3357.64,3.0,
2025-07-16 15:00:00+00:00,fill,sell,0.01,3359.64,4.0,
2025-07-16 15:00:00+00:00,fill,sell,0.01,3361.64,5.0,
2025-07-16 16:00:00+00:00,take_profit,sell,0.01,3351.64,,2.0
2025-07-16 16:00:00+00:00,take_profit,sell,0.01,3353.64,,2.0
2025-07-16 16:00:00+00:00,take_profit,sell,0.01,3355.64,,2.0
2025-07-16 16:00:00+00:00,take_profit,sell,0.01,3357.64,,2.0
2025-07-16 16:00:00+00:00,take_profit,sell,0.01,3359.64,,2.0
2025-07-16 17:00:00+00:00,fill,sell,0.01,3348.02,1.0,
2025-07-16 17:00:00+00:00,fill,sell,0.01,3350.02,2.0,
2025-07-16 17:00:00+00:00,fill,sell,0.01,3352.02,3.0,
2025-07-16 17:00:00+00:00,fill,sell,0.01,3354.02,4.0,
2025-07-16 17:00:00+00:00,fill,sell,0.01,3356.02,5.0,
2025-07-16 18:00:00+00:00,take_profit,sell,0.01,3350.02,,2.0
2025-07-16 18:00:00+00:00,take_profit,sell,0.01,3352.02,,2.0
2025-07-16 18:00:00+00:00,take_profit,sell,0.01,3354.02,,2.0
2025-07-16 19:00:00+00:00,take_profit,sell,0.01,3346.02,,2.0
2025-07-16 19:00:00+00:00,take_profit,sell,0.01,3348.02,,2.0
2025-07-17 06:00:00+00:00,fill,buy,0.01,3330.19,1.0,
2025-07-17 06:00:00+00:00,fill,buy,0.01,3328.19,2.0,
2025-07-17 07:00:00+00:00,take_profit,buy,0.01,3332.19,,2.0
2025-07-17 07:00:00+00:00,take_profit,buy,0.01,3330.19,,2.0
2025-07-17 07:00:00+00:00,fill,buy,0.01,3326.19,3.0,
2025-07-17 08:00:00+00:00,take_profit,buy,0.01,3328.19,,2.0
2025-07-17 08:00:00+00:00,fill,buy,0.01,3328.44,1.0,
2025-07-17 08:00:00+00:00,fill,buy,0.01,3326.44,2.0,
2025-07-17 09:00:00+00:00,take_profit,buy,0.01,3330.44,,2.0
2025-07-17 09:00:00+00:00,take_profit,buy,0.01,3328.44,,2.0
2025-07-17 10:00:00+00:00,fill,buy,0.01,3324.99,1.0,
2025-07-17 11:00:00+00:00,take_profit,buy,0.01,3326.99,,2.0
2025-07-17 11:00:00+00:00,fill,buy,0.01,3324.19,4.0,
2025-07-17 11:00:00+00:00,fill,buy,0.01,3322.19,5.0,
2025-07-17 11:00:00+00:00,fill,buy,0.01,3324.44,3.0,
2025-07-17 11:00:00+00:00,fill,buy,0.01,3322.99,2.0,
2025-07-17 12:00:00+00:00,take_profit,buy,0.01,3326.19,,2.0
2025-07-17 12:00:00+00:00,take_profit,buy,0.01,3324.19,,2.0
2025-07-17 12:00:00+00:00,take_profit,buy,0.01,3326.44,,2.0
2025-07-17 12:00:00+00:00,take_profit,buy,0.01,3324.99,,2.0
2025-07-17 12:00:00+00:00,fill,buy,0.01,3322.8,1.0,
2025-07-17 12:00:00+00:00,fill,buy,0.01,3320.8,2.0,
2025-07-17 12:00:00+00:00,fill,buy,0.01,3318.8,3.0,
2025-07-17 12:00:00+00:00,fill,buy,0.01,3316.8,4.0,
2025-07-17 12:00:00+00:00,fill,buy,0.01,3314.8,5.0,
2025-07-17 13:00:00+00:00,take_profit,buy,0.01,3320.8,,2.0
2025-07-17 13:00:00+00:00,take_profit,buy,0.01,3318.8,,2.0
2025-07-17 13:00:00+00:00,take_profit,buy,0.01,3316.8,,2.0
2025-07-17 14:00:00+00:00,take_profit,buy,0.01,3324.8,,2.0
2025-07-17 14:00:00+00:00,take_profit,buy,0.01,3322.8,,2.0
2025-07-18 09:00:00+00:00,fill,sell,0.01,3354.29,1.0,
2025-07-18 10:00:00+00:00,take_profit,sell,0.01,3352.29,,2.0
2025-07-18 11:00:00+00:00,fill,sell,0.01,3356.29,2.0,
2025-07-18 11:00:00+00:00,fill,sell,0.01,3353.72,1.0,
2025-07-18 12:00:00+00:00,take_profit,sell,0.01,3354.29,,2.0
2025-07-18 12:00:00+00:00,fill,sell,0.01,3358.29,3.0,
2025-07-18 12:00:00+00:00,fill,sell,0.01,3360.29,4.0,
2025-07-18 13:00:00+00:00,take_profit,sell,0.01,3356.29,,2.0
2025-07-18 13:00:00+00:00,take_profit,sell,0.01,3358.29,,2.0
2025-07-18 13:00:00+00:00,fill,sell,0.01,3358.9,1.0,
2025-07-18 14:00:00+00:00,take_profit,sell,0.01,3351.72,,2.0
2025-07-18 14:00:00+00:00,take_profit,sell,0.01,3356.9,,2.0
2025-07-18 16:00:00+00:00,fill,sell,0.01,3356.85,1.0,
2025-07-18 17:00:00+00:00,take_profit,sell,0.01,3354.85,,2.0
2025-07-21 01:00:00+00:00,fill,sell,0.01,3354.74,1.0,
2025-07-21 02:00:00+00:00,take_profit,sell,0.01,3352.74,,2.0
2025-07-21 04:00:00+00:00,fill,sell,0.01,3357.11,1.0,
2025-07-21 05:00:00+00:00,fill,sell,0.01,3362.29,5.0,
2025-07-21 05:00:00+00:00,fill,sell,0.01,3360.9,2.0,
2025-07-21 05:00:00+00:00,fill,sell,0.01,3362.9,3.0,
2025-07-21 05:00:00+00:00,fill,sell,0.01,3364.9,4.0,
2025-07-21 08:00:00+00:00,take_profit,sell,0.01,3362.9,,2.0
2025-07-21 10:00:00+00:00,fill,sell,0.01,3367.18,1.0,
2025-07-21 11:00:00+00:00,take_profit,sell,0.01,3365.18,,2.0
2025-07-21 11:00:00+00:00,fill,sell,0.01,3369.18,2.0,
2025-07-21 11:00:00+00:00,fill,sell,0.01,3371.18,3.0,
2025-07-21 11:00:00+00:00,fill,sell,0.01,3373.18,4.0,
2025-07-21 11:00:00+00:00,fill,sell,0.01,3375.18,5.0,
2025-07-24 06:00:00+00:00,take_profit,sell,0.01,3371.18,,2.0
2025-07-24 06:00:00+00:00,take_profit,sell,0.01,3373.18,,2.0
2025-07-24 07:00:00+00:00,take_profit,sell,0.01,3367.18,,2.0
2025-07-24 07:00:00+00:00,take_profit,sell,0.01,3369.18,,2.0
2025-07-24 08:00:00+00:00,fill,sell,0.01,3373.47,1.0,
2025-07-24 09:00:00+00:00,take_profit,sell,0.01,3371.47,,2.0
2025-07-24 12:00:00+00:00,take_profit,sell,0.01,3355.11,,2.0
2025-07-24 12:00:00+00:00,take_profit,sell,0.01,3360.29,,2.0
2025-07-24 12:00:00+00:00,take_profit,sell,0.01,3358.9,,2.0
2025-07-24 12:00:00+00:00,take_profit,sell,0.01,3360.9,,2.0
2025-07-24 13:00:00+00:00,fill,sell,0.01,3359.61,1.0,
2025-07-24 14:00:00+00:00,fill,sell,0.01,3375.47,2.0,
2025-07-24 15:00:00+00:00,take_profit,sell,0.01,3373.47,,2.0
2025-07-25 05:00:00+00:00,take_profit,sell,0.01,3357.61,,2.0
2025-07-28 13:00:00+00:00,fill,buy,0.01,3313.92,1.0,
2025-07-28 13:00:00+00:00,fill,buy,0.01,3311.92,2.0,
2025-07-28 13:00:00+00:00,fill,buy,0.01,3309.92,3.0,
2025-07-28 13:00:00+00:00,fill,buy,0.01,3307.92,4.0,
2025-07-28 13:00:00+00:00,fill,buy,0.01,3305.92,5.0,
2025-07-28 14:00:00+00:00,take_profit,buy,0.01,3313.92,,2.0
2025-07-28 14:00:00+00:00,take_profit,buy,0.01,3311.92,,2.0
2025-07-28 14:00:00+00:00,take_profit,buy,0.01,3309.92,,2.0
2025-07-28 14:00:00+00:00,take_profit,buy,0.01,3307.92,,2.0
2025-07-28 15:00:00+00:00,take_profit,buy,0.01,3315.92,,2.0
2025-07-30 13:00:00+00:00,fill,buy,0.01,3302.92,1.0,
2025-07-30 13:00:00+00:00,fill,buy,0.01,3300.92,2.0,
2025-07-30 13:00:00+00:00,fill,buy,0.01,3298.92,3.0,
2025-07-30 14:00:00+00:00,take_profit,buy,0.01,3304.92,,2.0
2025-07-30 14:00:00+00:00,take_profit,buy,0.01,3302.92,,2.0
2025-07-30 14:00:00+00:00,take_profit,buy,0.01,3300.92,,2.0
2025-07-30 15:00:00+00:00,fill,buy,0.01,3296.92,4.0,
2025-07-30 15:00:00+00:00,fill,buy,0.01,3294.92,5.0,
2025-07-30 15:00:00+00:00,fill,buy,0.01,3300.35,1.0,
2025-07-30 15:00:00+00:00,fill,buy,0.01,3298.35,2.0,
2025-07-30 15:00:00+00:00,fill,buy,0.01,3296.35,3.0,
2025-07-30 16:00:00+00:00,take_profit,buy,0.01,3296.92,,2.0
2025-07-30 16:00:00+00:00,take_profit,buy,0.01,3298.35,,2.0
2025-07-30 17:00:00+00:00,take_profit,buy,0.01,3298.92,,2.0
2025-07-30 17:00:00+00:00,take_profit,buy,0.01,3300.35,,2.0
2025-07-30 18:00:00+00:00,take_profit,buy,0.01,3301.5499999999997,,1.199999999999818
2025-08-03 23:00:00+00:00,fill,buy,0.01,3359.72,1.0,
2025-08-03 23:00:00+00:00,fill,buy,0.01,3357.72,2.0,
2025-08-03 23:00:00+00:00,fill,buy,0.01,3355.72,3.0,
2025-08-04 00:00:00+00:00,take_profit,buy,0.01,3361.72,,2.0
2025-08-04 00:00:00+00:00,take_profit,buy,0.01,3359.72,,2.0
2025-08-04 00:00:00+00:00,take_profit,buy,0.01,3357.72,,2.0
2025-08-04 00:00:00+00:00,fill,buy,0.01,3353.72,4.0,
2025-08-04 00:00:00+00:00,fill,buy,0.01,3351.72,5.0,
2025-08-04 01:00:00+00:00,fill,buy,0.01,3354.91,1.0,
2025-08-04 01:00:00+00:00,fill,buy,0.01,3352.91,2.0,
2025-08-04 01:00:00+00:00,fill,buy,0.01,3350.91,3.0,
2025-08-04 01:00:00+00:00,fill,buy,0.01,3348.91,4.0,
2025-08-04 01:00:00+00:00,fill,buy,0.01,3346.91,5.0,
2025-08-04 02:00:00+00:00,take_profit,buy,0.01,3353.72,,2.0
2025-08-04 02:00:00+00:00,take_profit,buy,0.01,3354.91,,2.0
2025-08-04 02:00:00+00:00,take_profit,buy,0.01,3352.91,,2.0
2025-08-04 02:00:00+00:00,take_profit,buy,0.01,3350.91,,2.0
2025-08-04 02:00:00+00:00,take_profit,buy,0.01,3348.91,,2.0
2025-08-04 03:00:00+00:00,take_profit,buy,0.01,3355.72,,2.0
2025-08-04 03:00:00+00:00,take_profit,buy,0.01,3356.91,,2.0
2025-08-04 11:00:00+00:00,fill,sell,0.01,3363.72,1.0,
2025-08-04 11:00:00+00:00,fill,sell,0.01,3365.72,2.0,
2025-08-04 11:00:00+00:00,fill,sell,0.01,3367.72,3.0,
2025-08-04 11:00:00+00:00,fill,sell,0.01,3369.72,4.0,
2025-08-04 12:00:00+00:00,take_profit,sell,0.01,3361.72,,2.0
2025-08-04 12:00:00+00:00,take_profit,sell,0.01,3363.72,,2.0
2025-08-04 12:00:00+00:00,take_profit,sell,0.01,3365.72,,2.0
2025-08-04 12:00:00+00:00,take_profit,sell,0.01,3367.72,,2.0
2025-08-04 13:00:00+00:00,fill,sell,0.01,3371.72,5.0,
2025-08-04 13:00:00+00:00,fill,sell,0.01,3370.89,1.0,
2025-08-04 13:00:00+00:00,fill,sell,0.01,3372.89,2.0,
2025-08-04 13:00:00+00:00,fill,sell,0.01,3374.89,3.0,
2025-08-04 13:00:00+00:00,fill,sell,0.01,3376.89,4.0,
2025-08-04 14:00:00+00:00,take_profit,sell,0.01,3372.89,,2.0
2025-08-04 14:00:00+00:00,take_profit,sell,0.01,3374.89,,2.0
2025-08-04 15:00:00+00:00,take_profit,sell,0.01,3370.89,,2.0
2025-08-05 00:00:00+00:00,fill,sell,0.01,3380.22,1.0,
2025-08-05 01:00:00+00:00,take_profit,sell,0.01,3378.22,,2.0
2025-08-05 05:00:00+00:00,take_profit,sell,0.01,3369.72,,2.0
2025-08-05 05:00:00+00:00,take_profit,sell,0.01,3368.89,,2.0
2025-08-05 07:00:00+00:00,fill,sell,0.01,3374.37,1.0,
2025-08-05 08:00:00+00:00,take_profit,sell,0.01,3372.37,,2.0
2025-08-05 11:00:00+00:00,fill,buy,0.01,3351.08,1.0,
2025-08-05 12:00:00+00:00,take_profit,buy,0.01,3353.08,,2.0
2025-08-05 13:00:00+00:00,fill,sell,0.01,3371.7,1.0,
2025-08-05 14:00:00+00:00,fill,sell,0.01,3382.22,2.0,
2025-08-05 14:00:00+00:00,fill,sell,0.01,3384.22,3.0,
2025-08-05 14:00:00+00:00,fill,sell,0.01,3386.22,4.0,
2025-08-05 15:00:00+00:00,take_profit,sell,0.01,3382.22,,2.0
2025-08-05 15:00:00+00:00,take_profit,sell,0.01,3384.22,,2.0
2025-08-05 15:00:00+00:00,fill,sell,0.01,3388.22,5.0,
2025-08-05 16:00:00+00:00,take_profit,sell,0.01,3380.22,,2.0
2025-08-05 16:00:00+00:00,take_profit,sell,0.01,3386.22,,2.0
2025-08-05 16:00:00+00:00,fill,sell,0.01,3389.27,1.0,
2025-08-05 17:00:00+00:00,take_profit,sell,0.01,3387.27,,2.0
2025-08-06 07:00:00+00:00,take_profit,sell,0.01,3369.7,,2.0
2025-08-06 14:00:00+00:00,fill,sell,0.01,3376.2,1.0,
2025-08-06 15:00:00+00:00,take_profit,sell,0.01,3374.2,,2.0
2025-08-07 01:00:00+00:00,fill,sell,0.01,3380.24,1.0,
2025-08-07 02:00:00+00:00,take_profit,sell,0.01,3378.24,,2.0
2025-08-07 06:00:00+00:00,fill,sell,0.01,3382.74,1.0,
2025-08-07 07:00:00+00:00,fill,sell,0.01,3391.27,2.0,
2025-08-07 07:00:00+00:00,fill,sell,0.01,3393.27,3.0,
2025-08-07 07:00:00+00:00,fill,sell,0.01,3395.27,4.0,
2025-08-07 08:00:00+00:00,take_profit,sell,0.01,3380.74,,2.0
2025-08-07 08:00:00+00:00,take_profit,sell,0.01,3389.27,,2.0
2025-08-07 08:00:00+00:00,take_profit,sell,0.01,3391.27,,2.0
2025-08-07 08:00:00+00:00,take_profit,sell,0.01,3393.27,,2.0
2025-08-07 12:00:00+00:00,fill,sell,0.01,3389.05,1.0,
2025-08-07 13:00:00+00:00,take_profit,sell,0.01,3387.05,,2.0
2025-08-07 13:00:00+00:00,fill,sell,0.01,3391.05,2.0,
2025-08-07 13:00:00+00:00,fill,sell,0.01,3393.05,3.0,
2025-08-07 14:00:00+00:00,take_profit,sell,0.01,3389.05,,2.0
2025-08-07 14:00:00+00:00,take_profit,sell,0.01,3391.05,,2.0
2025-08-07 14:00:00+00:00,fill,sell,0.01,3384.64,1.0,
2025-08-07 14:00:00+00:00,fill,sell,0.01,3386.64,2.0,
2025-08-07 14:00:00+00:00,fill,sell,0.01,3388.64,3.0,
2025-08-07 15:00:00+00:00,take_profit,sell,0.01,3384.64,,2.0
2025-08-07 15:00:00+00:00,take_profit,sell,0.01,3386.64,,2.0
2025-08-07 16:00:00+00:00,fill,sell,0.01,3390.77,1.0,
2025-08-07 17:00:00+00:00,take_profit,sell,0.01,3388.77,,2.0
2025-08-07 18:00:00+00:00,fill,sell,0.01,3392.77,2.0,
2025-08-07 19:00:00+00:00,take_profit,sell,0.01,3390.77,,2.0
2025-08-07 19:00:00+00:00,fill,sell,0.01,3397.27,5.0,
2025-08-07 19:00:00+00:00,fill,sell,0.01,3395.05,4.0,
2025-08-07 19:00:00+00:00,fill,sell,0.01,3394.77,3.0,
2025-08-07 20:00:00+00:00,take_profit,sell,0.01,3395.27,,2.0
2025-08-07 20:00:00+00:00,take_profit,sell,0.01,3393.05,,2.0
2025-08-07 20:00:00+00:00,take_profit,sell,0.01,3392.77,,2.0
2025-08-07 20:00:00+00:00,fill,sell,0.01,3395.77,1.0,
2025-08-07 20:00:00+00:00,fill,sell,0.01,3397.77,2.0,
2025-08-07 20:00:00+00:00,fill,sell,0.01,3399.77,3.0,
2025-08-07 20:00:00+00:00,fill,sell,0.01,3401.77,4.0,
2025-08-07 22:00:00+00:00,take_profit,sell,0.01,3393.77,,2.0
2025-08-07 22:00:00+00:00,take_profit,sell,0.01,3395.77,,2.0
2025-08-07 22:00:00+00:00,take_profit,sell,0.01,3397.77,,2.0
2025-08-07 22:00:00+00:00,take_profit,sell,0.01,3399.77,,2.0
2025-08-07 22:00:00+00:00,fill,sell,0.01,3403.77,5.0,
2025-08-07 23:00:00+00:00,take_profit,sell,0.01,3401.77,,2.0
2025-08-08 01:00:00+00:00,take_profit,sell,0.01,3382.64,,2.0
2025-08-11 09:00:00+00:00,fill,buy,0.01,3356.48,1.0,
2025-08-11 10:00:00+00:00,take_profit,buy,0.01,3358.48,,2.0
2025-08-11 11:00:00+00:00,fill,buy,0.01,3353.65,1.0,
2025-08-11 12:00:00+00:00,take_profit,buy,0.01,3355.65,,2.0
2025-08-11 12:00:00+00:00,fill,buy,0.01,3349.08,2.0,
2025-08-11 12:00:00+00:00,fill,buy,0.01,3347.08,3.0,
2025-08-11 12:00:00+00:00,fill,buy,0.01,3345.08,4.0,
2025-08-11 13:00:00+00:00,take_profit,buy,0.01,3351.08,,2.0
2025-08-11 13:00:00+00:00,take_profit,buy,0.01,3349.08,,2.0
2025-08-11 13:00:00+00:00,take_profit,buy,0.01,3347.08,,2.0
2025-08-11 13:00:00+00:00,fill,buy,0.01,3353.89,1.0,
2025-08-11 13:00:00+00:00,fill,buy,0.01,3351.89,2.0,
2025-08-11 13:00:00+00:00,fill,buy,0.01,3349.89,3.0,
2025-08-11 14:00:00+00:00,take_profit,buy,0.01,3355.89,,2.0
2025-08-11 14:00:00+00:00,take_profit,buy,0.01,3353.89,,2.0
2025-08-11 14:00:00+00:00,take_profit,buy,0.01,3351.89,,2.0
2025-08-11 14:00:00+00:00,fill,buy,0.01,3343.08,5.0,
2025-08-11 14:00:00+00:00,fill,buy,0.01,3347.89,4.0,
2025-08-11 15:00:00+00:00,take_profit,buy,0.01,3345.08,,2.0
2025-08-11 15:00:00+00:00,take_profit,buy,0.01,3349.89,,2.0
2025-08-11 15:00:00+00:00,fill,buy,0.01,3350.2,1.0,
2025-08-11 15:00:00+00:00,fill,buy,0.01,3348.2,2.0,
2025-08-11 15:00:00+00:00,fill,buy,0.01,3346.2,3.0,
2025-08-11 16:00:00+00:00,take_profit,buy,0.01,3348.2,,2.0
2025-08-11 16:00:00+00:00,fill,buy,0.01,3344.2,4.0,
2025-08-11 17:00:00+00:00,take_profit,buy,0.01,3352.2,,2.0
2025-08-11 17:00:00+00:00,take_profit,buy,0.01,3350.2,,2.0
2025-08-11 17:00:00+00:00,take_profit,buy,0.01,3346.2,,2.0
2025-08-11 17:00:00+00:00,fill,buy,0.01,3342.2,5.0,
2025-08-11 17:00:00+00:00,fill,buy,0.01,3344.58,1.0,
2025-08-11 17:00:00+00:00,fill,buy,0.01,3342.58,2.0,
2025-08-11 18:00:00+00:00,take_profit,buy,0.01,3344.2,,2.0
2025-08-11 18:00:00+00:00,take_profit,buy,0.01,3346.58,,2.0
2025-08-11 18:00:00+00:00,take_profit,buy,0.01,3344.58,,2.0
2025-08-11 19:00:00+00:00,fill,buy,0.01,3354.74,1.0,
2025-08-11 19:00:00+00:00,fill,buy,0.01,3352.74,2.0,
2025-08-11 20:00:00+00:00,fill,buy,0.01,3346.74,5.0,
2025-08-11 23:00:00+00:00,take_profit,buy,0.01,3348.74,,2.0
2025-08-12 00:00:00+00:00,take_profit,buy,0.01,3354.74,,2.0
2025-08-12 01:00:00+00:00,take_profit,buy,0.01,3356.74,,2.0
2025-08-12 06:00:00+00:00,fill,buy,0.01,3345.66,1.0,
2025-08-12 06:00:00+00:00,fill,buy,0.01,3343.66,2.0,
2025-08-12 07:00:00+00:00,take_profit,buy,0.01,3347.66,,2.0
