datetime,action,side,volume,price,layer,pnl
2023-10-12 11:00:00+00:00,take_profit,buy,0.01,1883.7,,2.0
2023-10-13 09:00:00+00:00,take_profit,buy,0.01,1885.7,,2.0
2023-10-13 11:00:00+00:00,take_profit,buy,0.01,1890.82,,2.0
2023-10-18 12:00:00+00:00,fill,sell,0.01,1948.76,1.0,
2023-10-18 13:00:00+00:00,fill,sell,0.01,1954.18,4.0,
2023-10-18 13:00:00+00:00,fill,sell,0.01,1950.76,2.0,
2023-10-18 13:00:00+00:00,fill,sell,0.01,1952.76,3.0,
2023-10-18 13:00:00+00:00,fill,sell,0.01,1956.76,5.0,
2023-10-18 14:00:00+00:00,take_profit,sell,0.01,1946.76,,2.0
2023-10-18 14:00:00+00:00,take_profit,sell,0.01,1952.18,,2.0
2023-10-18 14:00:00+00:00,take_profit,sell,0.01,1948.76,,2.0
2023-10-18 14:00:00+00:00,take_profit,sell,0.01,1950.76,,2.0
2023-10-18 14:00:00+00:00,take_profit,sell,0.01,1954.76,,2.0
2023-10-18 17:00:00+00:00,fill,sell,0.01,1953.97,1.0,
2023-10-18 17:00:00+00:00,fill,sell,0.01,1955.97,2.0,
2023-10-18 18:00:00+00:00,take_profit,sell,0.01,1951.97,,2.0
2023-10-18 18:00:00+00:00,take_profit,sell,0.01,1953.97,,2.0
2023-10-19 08:00:00+00:00,fill,sell,0.01,1954.21,1.0,
2023-10-19 09:00:00+00:00,take_profit,sell,0.01,1952.21,,2.0
2023-10-19 11:00:00+00:00,fill,sell,0.01,1952.13,1.0,
2023-10-19 12:00:00+00:00,fill,sell,0.01,1956.21,2.0,
2023-10-19 13:00:00+00:00,take_profit,sell,0.01,1950.13,,2.0
2023-10-19 13:00:00+00:00,take_profit,sell,0.01,1954.21,,2.0
2023-10-19 15:00:00+00:00,fill,sell,0.01,1957.97,3.0,
2023-10-19 15:00:00+00:00,fill,sell,0.01,1956.46,1.0,
2023-10-19 15:00:00+00:00,fill,sell,0.01,1958.46,2.0,
2023-10-19 16:00:00+00:00,take_profit,sell,0.01,1955.97,,2.0
2023-10-19 16:00:00+00:00,take_profit,sell,0.01,1954.46,,2.0
2023-10-19 16:00:00+00:00,take_profit,sell,0.01,1956.46,,2.0
2023-10-19 16:00:00+00:00,fill,sell,0.01,1959.97,4.0,
2023-10-19 16:00:00+00:00,fill,sell,0.01,1961.97,5.0,
2023-10-19 17:00:00+00:00,fill,sell,0.01,1960.99,1.0,
2023-10-19 17:00:00+00:00,fill,sell,0.01,1962.99,2.0,
2023-10-19 17:00:00+00:00,fill,sell,0.01,1964.99,3.0,
2023-10-19 17:00:00+00:00,fill,sell,0.01,1966.99,4.0,
2023-10-19 17:00:00+00:00,fill,sell,0.01,1968.99,5.0,
2023-10-22 22:00:00+00:00,take_profit,sell,0.01,1964.99,,2.0
2023-10-22 22:00:00+00:00,take_profit,sell,0.01,1966.99,,2.0
2023-10-24 10:00:00+00:00,take_profit,sell,0.01,1960.99,,2.0
2023-10-24 10:00:00+00:00,take_profit,sell,0.01,1962.99,,2.0
2023-10-24 11:00:00+00:00,take_profit,sell,0.01,1957.97,,2.0
2023-10-24 11:00:00+00:00,take_profit,sell,0.01,1959.97,,2.0
2023-10-24 11:00:00+00:00,take_profit,sell,0.01,1958.99,,2.0
2023-10-24 12:00:00+00:00,fill,sell,0.01,1966.07,1.0,
2023-10-24 13:00:00+00:00,take_profit,sell,0.01,1964.07,,2.0
2023-10-24 15:00:00+00:00,fill,sell,0.01,1968.07,2.0,
2023-10-24 15:00:00+00:00,fill,sell,0.01,1966.62,1.0,
2023-10-24 16:00:00+00:00,fill,sell,0.01,1970.07,3.0,
2023-10-24 16:00:00+00:00,fill,sell,0.01,1972.07,4.0,
2023-10-24 16:00:00+00:00,fill,sell,0.01,1974.07,5.0,
2023-10-24 18:00:00+00:00,take_profit,sell,0.01,1972.07,,2.0
2023-10-24 22:00:00+00:00,take_profit,sell,0.01,1970.07,,2.0
2023-10-25 01:00:00+00:00,fill,sell,0.01,1976.72,1.0,
2023-10-25 02:00:00+00:00,take_profit,sell,0.01,1974.72,,2.0
2023-10-25 13:00:00+00:00,fill,sell,0.01,1978.72,2.0,
2023-10-25 13:00:00+00:00,fill,sell,0.01,1980.72,3.0,
2023-10-25 13:00:00+00:00,fill,sell,0.01,1982.72,4.0,
2023-10-25 13:00:00+00:00,fill,sell,0.01,1984.72,5.0,
2023-10-25 14:00:00+00:00,take_profit,sell,0.01,1976.72,,2.0
2023-10-25 14:00:00+00:00,take_profit,sell,0.01,1978.72,,2.0
2023-10-25 14:00:00+00:00,take_profit,sell,0.01,1980.72,,2.0
2023-10-25 14:00:00+00:00,take_profit,sell,0.01,1982.72,,2.0
2023-10-25 15:00:00+00:00,take_profit,sell,0.01,1966.07,,2.0
2023-10-25 15:00:00+00:00,take_profit,sell,0.01,1964.62,,2.0
2023-10-25 15:00:00+00:00,take_profit,sell,0.01,1968.07,,2.0
2023-10-25 15:00:00+00:00,fill,sell,0.01,1982.99,1.0,
2023-10-25 16:00:00+00:00,take_profit,sell,0.01,1980.99,,2.0
2023-10-25 17:00:00+00:00,fill,sell,0.01,1984.99,2.0,
